AR Ref Nbr,Days Past Due,Aging Bucket,AR Doc Type,PF Ref Nbr,Post Date,Status,Terms,Due Date,Amount,Retainage,Open Balance,Unreleased Retainage,Released Retainage,Date Payment Received,Branch ID,Branch,Customer ID,Customer Name,Sales Rep,Service,Warranty,Project ID,Project Start Date,Project Stage,Billing Stage,Substantial Completion Date,Project Site Address 1,Project Site Address 2,Project Site City,Project Site State,Project Site Zip Code,Site = Default Billing,Billing Email,Customer Default Payment Type,Parent Account ID,Retainage Document,Billing Address 1,Billing Address 2,Billing City,Billing State,Billing Zip Code,Invoice Created By
AR002316,,,Invoice,,05/20/2025,Closed,NET 5,05/25/2025,"1,584.53",0.00,0.00,0.00,0.00,08/12/2025,11100,"Milwaukee, WI",BA012220,Milwaukee College Prep,Floyd McKinley,,,X,,,,,2449 N 36th St,,Milwaukee,WI,53210,FALSE,conor.read@milwcollegeprep.com,CHECK,,FALSE,2449 N 36th St,,Milwaukee,WI,53210,Megan Block
AR002315,,,Invoice,,05/16/2025,Closed,NET 5,05/21/2025,0.00,0.00,0.00,0.00,0.00,05/16/2025,11100,"Milwaukee, WI",BA010689,169635 Menges Roller Company,Adam Hickmann,,,X,,,,,260 Industrial Dr,,Wauconda,IL,60084,FALSE,,CHECK,,FALSE,260 Industrial Dr,,Wauconda,IL,60084,Megan Block
AR002314,,,Invoice,,05/16/2025,Closed,NET 5,05/21/2025,"2,888.37",0.00,0.00,0.00,0.00,05/27/2025,11100,"Milwaukee, WI",BA010406,Sentry Seasonings,Floyd McKinley,,,X,,,,,928 Church Rd,,Elmhurst,IL,60126,FALSE,,CHECK,,FALSE,928 Church Rd,,Elmhurst,IL,60126,Megan Block
AR002313,,,Invoice,,05/16/2025,Closed,NET 5,05/21/2025,0.00,0.00,0.00,0.00,0.00,05/16/2025,11100,"Milwaukee, WI",BA009828,Schwark Wells LLC,Ray Hollnagel,,,X,,,,,724 E Wells St,,Milwaukee,WI,53202,FALSE,,CHECK,,FALSE,724 E Wells St,,Milwaukee,WI,53202,Megan Block
AR002312,,,Invoice,,05/20/2025,Open,NET 5,05/25/2025,"1,800.00",0.00,"1,800.00",0.00,0.00,,11100,"Milwaukee, WI",BA007697,Clearwater Industries,David Koehnlein,,,X,,,,,9333 N 49th St,,Brown Deer,WI,53223,FALSE,agralton@clearwaterind.com,CHECK,,FALSE,9446 N. 107th St,,Milwaukee,WI,53224,Megan Block
AR002311,,,Invoice,,05/20/2025,Closed,NET 5,05/25/2025,744.15,0.00,0.00,0.00,0.00,07/21/2025,11100,"Milwaukee, WI",BA005889,Central Machines Inc,Floyd McKinley,,,X,,,,,645 Margate Dr,,Lincolnshire,IL,60069,FALSE,,CHECK,,FALSE,645 Margate Dr,,Lincolnshire,IL,60069,Megan Block
AR002310,,,Invoice,,05/20/2025,Closed,NET 5,05/25/2025,"1,910.62",0.00,0.00,0.00,0.00,06/25/2025,11100,"Milwaukee, WI",BA005306,"ThermTech Of Waukesha, Inc.",Steven Krause,,,X,,,,,301 Travis Ln,,Waukesha,WI,53189,FALSE,,CHECK,,FALSE,301 Travis Ln,,Waukesha,WI,53189,Megan Block
AR002309,,,Invoice,,05/20/2025,Open,NET 5,05/25/2025,863.96,0.00,863.96,0.00,0.00,,11100,"Milwaukee, WI",BA003211,Golf Gifts & Gallery,Adam Hickmann,,,X,,,,,8531 198th Ave,,Bristol,WI,53104,FALSE,,CHECK,,FALSE,8531 198th Ave,,Bristol,WI,53104,Megan Block
AR002308,,,Invoice,,05/16/2025,Closed,NET 5,05/21/2025,0.00,0.00,0.00,0.00,0.00,05/16/2025,11100,"Milwaukee, WI",BA002261,2000 Development Corporation,Steven Krause,,,X,,,,,N25 23790 Commerce Circle,,Waukesha,WI,53188,FALSE,bsievert@2000dc.com,CHECK,,FALSE,17280 W. North Ave.,,Brookfield,WI,53045,Megan Block
AR002307,,,Invoice,,05/16/2025,Closed,NET 5,05/21/2025,"2,750.00",0.00,0.00,0.00,0.00,07/21/2025,11101,"Saginaw, TX",BA022532,"Trinity Industries, Inc.",Jordan Marshall,,,X,,,,,104 E Bailey Boswell Rd.,,Saginaw,TX,76179,FALSE,johnny.anderson@trin.net,CHECK,,FALSE,104 E Bailey Boswell Rd.,,Saginaw,TX,76179,Megan Block
AR002306,,,Invoice,,05/16/2025,Canceled,NET 5,05/21/2025,"2,352.50",0.00,0.00,0.00,0.00,05/16/2025,11101,"Saginaw, TX",BA022071,Medical City Arlington,Jordan Marshall,,,X,,,,,3301 Matlock Rd,,Arlington,TX,76015,FALSE,Lowell.webb@medicalcityhealth.com,CHECK,,FALSE,3301 Matlock Rd,,Arlington,TX,76015,Megan Block
AR002305,,,Invoice,,05/16/2025,Canceled,NET 5,05/21/2025,"1,862.50",0.00,0.00,0.00,0.00,05/16/2025,11101,"Saginaw, TX",BA022071,Medical City Arlington,Jordan Marshall,,,X,,,,,3301 Matlock Rd,,Arlington,TX,76015,FALSE,Lowell.webb@medicalcityhealth.com,CHECK,,FALSE,3301 Matlock Rd,,Arlington,TX,76015,Megan Block
AR002304,,,Invoice,,05/16/2025,Canceled,NET 5,05/21/2025,"2,637.50",0.00,0.00,0.00,0.00,05/16/2025,11101,"Saginaw, TX",BA012079,Fort Worth Sash and Door,Jordan Marshall,,,X,,,,,9125 South Freeway,,Fort Worth,TX,76140,FALSE,manager@fortworthlumber.com,CHECK,,FALSE,9125 South Freeway,,Fort Worth,TX,76140,Megan Block
AR002303,,,Invoice,,05/16/2025,Closed,NET45,06/30/2025,"1,000.00",0.00,0.00,0.00,0.00,07/28/2025,11100,"Milwaukee, WI",BA008738,167471 ROOF CONNECT,Khary Penebaker,,,X,,,,,400 State Road Hatley WI 54440,,Hatley,WI,54440,FALSE,,CHECK,,FALSE,44 Grant 65,,Sheridan,AR,72150,Khary Penebaker
AR002302,,,Invoice,,05/16/2025,Closed,NET30,06/15/2025,500.00,0.00,5.00,0.00,0.00,08/18/2025,11100,"Milwaukee, WI",BA021620,MainSource National,Khary Penebaker,,,X,,,,, 1250 N. Port Washington Road,,Grafton,WI,53024,FALSE,,CHECK,,FALSE,"1995 Main Street,",,Greenbay,WI,54302,Khary Penebaker
AR002285,,,Invoice,,05/16/2025,Closed,NET 5,05/21/2025,0.00,0.00,0.00,0.00,0.00,05/16/2025,11100,"Milwaukee, WI",BA012426,Fabricated Metal Products,Paul Brissman,,,X,,,,,3240 E. Van Norman Ave.,,Cudahy,WI,,FALSE,buddy.robinson@fabmet.com,CHECK,,FALSE,3240 E. Van Norman Ave.,,Cudahy,WI,,Megan Block
AR002281,,,Invoice,,05/16/2025,Closed,NET 5,05/21/2025,715.47,0.00,0.00,0.00,0.00,06/23/2025,11100,"Milwaukee, WI",BA005825,Coakley Brothers,Paul Brissman,,,X,,,,,1912 South 82nd St,,West Allis,WI,53219,FALSE,,CHECK,,FALSE,400 S 5th St,,Milwaukee,WI,53204,Megan Block
AR002278,,,Invoice,,05/16/2025,Closed,NET 5,05/21/2025,"1,800.00",0.00,0.00,0.00,0.00,05/27/2025,11100,"Milwaukee, WI",BA021261,The Prestwick Companies,Ray Hollnagel,,,X,,,,,"W248 N 5499, Executive Dr.",,Sussex,WI,53089,FALSE,mfrick@prestwick-group.com,CHECK,,FALSE,W248N5499 Executive Dr,,Sussex,WI,53089,Megan Block
AR002275,,,Invoice,,05/16/2025,Closed,NET45,06/30/2025,"1,200.00",0.00,0.00,0.00,0.00,07/28/2025,11100,"Milwaukee, WI",BA008738,167471 ROOF CONNECT,Khary Penebaker,,,X,,,,,1801 Post Road Plover WI 54467,,Plover,WI,54467,FALSE,,CHECK,,FALSE,44 Grant 65,,Sheridan,AR,72150,Khary Penebaker
AR002273,,,Invoice,PF000663,04/21/2025,Closed,NET 5,04/26/2025,"28,421.00",0.00,0.00,0.00,0.00,04/22/2025,11100,"Milwaukee, WI",BA023063,RAFTRX Commercial Roofing,Ricardo Herrera,,,PR00050682,04/15/2025,Complete/Job Ready to Cost,Paid in Full,,,,,,,TRUE,Dekberg@raftrx.com,CHECK,,FALSE,,,,,,Megan Block
AR002272,,,Invoice,,05/16/2025,Closed,NET45,06/30/2025,"1,200.00",0.00,0.00,0.00,0.00,07/28/2025,11100,"Milwaukee, WI",BA008738,167471 ROOF CONNECT,Khary Penebaker,,,X,,,,,"103 South Bridge Street, , Manawa, WI, 54949",,Manawa,WI,54949,FALSE,,CHECK,,FALSE,44 Grant 65,,Sheridan,AR,72150,Khary Penebaker
AR002268,,,Invoice,,05/16/2025,Closed,NET45,06/30/2025,"1,200.00",0.00,0.00,0.00,0.00,07/28/2025,11100,"Milwaukee, WI",BA008738,167471 ROOF CONNECT,Khary Penebaker,,,X,,,,,"472 US Highway 45, , Birnamwood, WI, 54414",,Birnamwood,WI,54414,FALSE,,CHECK,,FALSE,44 Grant 65,,Sheridan,AR,72150,Khary Penebaker
AR002265,,,Invoice,,05/16/2025,Closed,NET30,06/15/2025,"4,196.80",0.00,0.00,0.00,0.00,07/21/2025,11100,"Milwaukee, WI",BA008738,167471 ROOF CONNECT,Khary Penebaker,,,X,,,,,"N56 W 16325 Silver Spring Dr., , Menomonee Falls,",,Menomonee Falls,WI,53051,FALSE,,CHECK,,FALSE,44 Grant 65,,Sheridan,AR,72150,Khary Penebaker
AR002261,,,Invoice,,05/15/2025,Closed,RECEIPT,05/15/2025,0.00,0.00,0.00,0.00,0.00,05/15/2025,11100,"Milwaukee, WI",BA003955,R Now Inc,,,,X,,,,,8636 W National Ave # R,,Milwaukee,WI,53227,FALSE,,CHECK,,FALSE,8636 W National Ave # R,,Milwaukee,WI,53227,Megan Block
AR002260,,,Invoice,PF000656,05/15/2025,Closed,RECEIPT,05/15/2025,800.00,0.00,0.00,0.00,0.00,07/24/2025,11100,"Milwaukee, WI",BA004906,NA Pegnato Roofing Intelligence Netwo,Khary Penebaker,TRUE,,PR00050984,05/15/2025,Job Complete,Paid in Full,,"7720 State Route 96 Victor, NY 14564",,Victor,NY,14564,TRUE,,CHECK,,FALSE,4307 Roma Ct,,Marina Del Rey,CA,90292,Khary Penebaker
AR002257,,,Invoice,PF000655,05/15/2025,Closed,NET 5,05/20/2025,"16,334.00",0.00,0.00,0.00,0.00,05/27/2025,11100,"Milwaukee, WI",BA021578,St Josaphat Parish School,Khary Penebaker,,,PR00050976,06/11/2025,In Production,,,801 West Lincoln Avenue,,Milwaukee,WI,53215,TRUE,,CHECK,,FALSE,801 West Lincoln Avenue,,Milwaukee,WI,53215,Megan Block
AR002250,,,Invoice,,05/14/2025,Closed,NET 5,05/19/2025,600.00,0.00,0.00,0.00,0.00,06/02/2025,11102,"Clifton, NJ",BA023279,Edith Macy/Girl Scouts of the USA,Todd Parsons,,,X,,,,,550 Chappaqua Rd,,Briarcliff Manor,NY,10510,FALSE,,CHECK,,FALSE,550 Chappaqua Rd.,,Briarcliff Manor,NY,10510,Megan Block
AR002249,,,Invoice,,05/14/2025,Closed,NET 5,05/19/2025,"1,000.00",0.00,0.00,0.00,0.00,06/12/2025,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,623 E Main St.,,Bridgewater,NJ,8807,FALSE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Megan Block
AR002248,,,Invoice,,05/14/2025,Closed,NET 5,05/19/2025,300.00,0.00,0.00,0.00,0.00,06/23/2025,11102,"Clifton, NJ",BA022574,The Gramon Family of Schools,Todd Parsons,,,X,,,,,28 Dwight Pl,,Fairfield,NJ,7004,FALSE,Mbest@nbnj.org,CHECK,,FALSE,24 Dwight Pl,,Fairfield,NJ,7004,Megan Block
AR002247,,,Invoice,PF000479,05/14/2025,Closed,NET 5,05/19/2025,"31,878.00",0.00,0.00,0.00,0.00,05/19/2025,11100,"Milwaukee, WI",BA021607,Zenith Real Estate LLC,Ray Hollnagel,,,PR00046125,03/31/2025,Job Complete,Paid in Full,04/18/2025,5435 N Northwest Hwy,,Chicago,IL,60630,TRUE,,CHECK,,FALSE,5435 N Northwest Hwy,,Chicago,IL,60630,Megan Block
AR002246,,,Invoice,,05/14/2025,Open,NET 5,05/19/2025,"1,300.00",0.00,"1,300.00",0.00,0.00,,11102,"Clifton, NJ",BA021519,Wybrook Construction,Christopher Shields,,,X,,,,,220 W Passaic St,,Rochelle Park,NJ,7662,FALSE,,CHECK,,FALSE,204 W Passaic St,,Rochelle Park,NJ,7662,Megan Block
AR002245,,,Invoice,,05/14/2025,Closed,NET 5,05/19/2025,0.00,0.00,0.00,0.00,0.00,05/14/2025,11102,"Clifton, NJ",BA021519,Wybrook Construction,Christopher Shields,,,X,,,,,244 W Passaic St,,Rochelle Park,NJ,7662,FALSE,,CHECK,,FALSE,204 W Passaic St,,Rochelle Park,NJ,7662,Megan Block
AR002244,,,Invoice,,05/14/2025,Open,NET 5,05/19/2025,"1,760.46",0.00,"1,760.46",0.00,0.00,,11100,"Milwaukee, WI",BA002078,Racine Architect,Adam Hickmann,,,X,,,,,7111 Washington Ave,,Racine,WI,53406,FALSE,,CHECK,,FALSE,7111 Washington Avenue,,Mt Pleasant,WI,53406,Megan Block
AR002240,,,Invoice,,05/13/2025,Closed,RECEIPT,05/13/2025,750.00,0.00,0.00,0.00,0.00,08/12/2025,11101,"Saginaw, TX",BA004906,NA Pegnato Roofing Intelligence Netwo,Khary Penebaker,,,X,,,,,"8020 Woodbridge Parkway Sachse, TX 75048",,Sachse,TX,75048,FALSE,,CHECK,,FALSE,4307 Roma Ct,,Marina Del Rey,CA,90292,Khary Penebaker
AR002237,,,Invoice,,05/12/2025,Closed,NET30,06/11/2025,800.00,0.00,0.00,0.00,0.00,08/12/2025,11101,"Saginaw, TX",BA004906,NA Pegnato Roofing Intelligence Netwo,Khary Penebaker,,,X,,,,,"1228 McCann Road Longview, TX 75601",,Longview,TX,75601,FALSE,,CHECK,,FALSE,4307 Roma Ct,,Marina Del Rey,CA,90292,Khary Penebaker
AR002236,,,Invoice,,05/12/2025,Open,RECEIPT,05/12/2025,600.00,0.00,600.00,0.00,0.00,,11101,"Saginaw, TX",BA004906,NA Pegnato Roofing Intelligence Netwo,Khary Penebaker,,,X,,,,,4307 Roma Ct,,Marina Del Rey,CA,90292,FALSE,,CHECK,,FALSE,4307 Roma Ct,,Marina Del Rey,CA,90292,Khary Penebaker
AR002235,,,Invoice,,05/12/2025,Closed,RECEIPT,05/12/2025,400.00,0.00,0.00,0.00,0.00,07/24/2025,11101,"Saginaw, TX",BA004906,NA Pegnato Roofing Intelligence Netwo,Khary Penebaker,,,X,,,,,4307 Roma Ct,,Marina Del Rey,CA,90292,FALSE,,CHECK,,FALSE,4307 Roma Ct,,Marina Del Rey,CA,90292,Khary Penebaker
AR002234,,,Invoice,,05/12/2025,Closed,NET 5,05/17/2025,"4,999.99",0.00,0.99,0.00,0.00,08/18/2025,11100,"Milwaukee, WI",BA021923,1612459 Transformco,Khary Penebaker,,,X,,,,,"2 Woodfield Mall, Schaumburg, IL 60173",,Schaumburg,IL,60173,FALSE,william.lord@transformco.com,CHECK,,FALSE,5407 Trillium Blvd Ste B120,,Hoffman Estates,IL,60192,Khary Penebaker
AR002233,,,Credit Memo,,05/12/2025,Closed,,,"1,124.35",0.00,0.00,0.00,0.00,05/12/2025,11100,"Milwaukee, WI",BA021923,1612459 Transformco,Khary Penebaker,,,X,,,,,5407 Trillium Blvd Ste B120,,Hoffman Estates,IL,60192,TRUE,william.lord@transformco.com,CHECK,,FALSE,5407 Trillium Blvd Ste B120,,Hoffman Estates,IL,60192,Megan Block
AR002230,,,Invoice,,05/12/2025,Canceled,NET 5,05/17/2025,"1,124.35",0.00,0.00,0.00,0.00,05/12/2025,11100,"Milwaukee, WI",BA021923,1612459 Transformco,Khary Penebaker,,,X,,,,,"2 Woodfield Mall, Schaumburg, IL 60173",,Schaumburg,IL,60173,FALSE,william.lord@transformco.com,CHECK,,FALSE,5407 Trillium Blvd Ste B120,,Hoffman Estates,IL,60192,Khary Penebaker
AR002228,,,Invoice,PF000642,05/10/2025,Closed,NET30,06/09/2025,"6,995.86",0.00,0.00,0.00,0.00,06/09/2025,11100,"Milwaukee, WI",BA006530,165108 Milwaukee County Faciilties Manage,Khary Penebaker,TRUE,,PR00050654,04/24/2025,Job Complete,Paid in Full,04/25/2025,"8881 W Grange Ave, Greendale, WI 53129",,Greendale,WI,53129,TRUE,,CHECK,BA011374,FALSE,901 N 9th St # G1,,Milwaukee,WI,53233,Khary Penebaker
AR002227,,,Invoice,,05/10/2025,Open,NET60,07/09/2025,"1,300.00",0.00,"1,300.00",0.00,0.00,,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,,,X,,,,,"800 Willard Dr Ashwaubenon, WI 54304",,Ashwaubenon,WI,54304,FALSE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Khary Penebaker
AR002226,,,Invoice,,05/10/2025,Open,NET60,07/09/2025,926.28,0.00,926.28,0.00,0.00,,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,,,X,,,,,"923 N Westhill Blvd. Grand Chute , WI 54914",,Grand Chute,WI,54914,FALSE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Khary Penebaker
AR002225,,,Invoice,,05/10/2025,Open,NET60,07/09/2025,794.23,0.00,794.23,0.00,0.00,,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,,,X,,,,,"909 W. Carpenter Avenue Milwaukee, WI 53221",,Milwaukee,WI,53221,FALSE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Khary Penebaker
AR002224,,,Invoice,,05/10/2025,Closed,NET30,06/09/2025,463.33,0.00,0.00,0.00,0.00,07/01/2025,11100,"Milwaukee, WI",BA008738,167471 ROOF CONNECT,Khary Penebaker,,,X,,,,,131 Commerce Street Lake Delton WI 53940,,Lake Delton,WI,53940,FALSE,,CHECK,,FALSE,44 Grant 65,,Sheridan,AR,72150,Khary Penebaker
AR002223,,,Invoice,,05/09/2025,Open,NET60,07/08/2025,602.86,0.00,602.86,0.00,0.00,,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,,,X,,,,,"819 W. Carpenter Avenue Milwaukee, WI 53221",,Milwaukee,WI,53221,FALSE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Khary Penebaker
AR002207,,,Invoice,,05/09/2025,Open,NET 5,05/14/2025,396.26,0.00,396.26,0.00,0.00,,11100,"Milwaukee, WI",BA021923,1612459 Transformco,Khary Penebaker,,,X,,,,,"2 Woodfield Mall, Schaumburg, IL 60173",,Schaumburg,IL,60173,FALSE,william.lord@transformco.com,CHECK,,FALSE,5407 Trillium Blvd Ste B120,,Hoffman Estates,IL,60192,Megan Block
AR002206,,,Invoice,,05/09/2025,Closed,NET 5,05/14/2025,"1,950.48",0.00,0.00,0.00,0.00,05/19/2025,11100,"Milwaukee, WI",BA007259,Grand Appliance and TV,Ray Hollnagel,,,X,,,,,17045 W Capitol Dr,,Brookfield,WI,53005,FALSE,,CHECK,,FALSE,6531 W Layton Ave,,Milwaukee,WI,53220,Megan Block
AR002205,,,Invoice,,05/09/2025,Closed,NET 5,05/14/2025,"1,165.00",0.00,0.00,0.00,0.00,07/02/2025,11100,"Milwaukee, WI",BA012135,Coperion Process Solutions (formerly1610434 Schenck Process),Adam Hickmann,,,X,,,,,2151 Fisher Dr,,Naperville,IL,60563,FALSE,d.podmokly@schenckprocess.com,CHECK,,FALSE,2151 Fisher Dr,,Naperville,IL,60563,Megan Block
AR002203,,,Invoice,,05/08/2025,Canceled,NET 5,05/13/2025,"1,673.28",0.00,0.00,0.00,0.00,05/08/2025,11100,"Milwaukee, WI",BA008414,See Insurance Agency LLC,Floyd McKinley,,,X,,,,,7817 W Brown Deer Rd,,Milwaukee,WI,53223,FALSE,,CHECK,,FALSE,7817 W Brown Deer Rd,,Milwaukee,WI,53223,Megan Block
AR002202,,,Invoice,,05/08/2025,Closed,NET 5,05/13/2025,"1,484.00",0.00,0.00,0.00,0.00,07/21/2025,11100,"Milwaukee, WI",BA010011,Reich Brothers,Adam Hickmann,,,X,,,,,21800 S Cicero Ave.,,Matteson,IL,60443,FALSE,,CHECK,,FALSE,172 South Broadway,,White Plains,NY,10605,Megan Block
AR002201,,,Invoice,,05/08/2025,Closed,NET 5,05/13/2025,"1,388.00",0.00,0.00,0.00,0.00,06/16/2025,11100,"Milwaukee, WI",BA002683,"Wessing Industries, Inc.",Adam Hickmann,,,X,,,,,2715 N 15th St,,Sheboygan,WI,53083,FALSE,,CHECK,,FALSE,2715 N 15th St,,Sheboygan,WI,53083,Megan Block
AR002193,,,Invoice,PF000634,05/01/2025,Open,NET 5,05/06/2025,"21,875.00",0.00,"14,875.00",0.00,0.00,,11102,"Clifton, NJ",BA007499,Athena Health Care,Todd Parsons,,,PR00046130,04/14/2025,Job Complete,,04/18/2025,745 School St,,Webster,MA,6385,TRUE,,CHECK,,FALSE,301 Rope Ferry Rd,,Waterford,CT,6385,Megan Block
AR002192,,,Invoice,PF000633,05/07/2025,Closed,NET 5,05/12/2025,"11,874.00",0.00,0.00,0.00,0.00,05/12/2025,11100,"Milwaukee, WI",BA023043,Legacy Bayshore Plaza LLC,Floyd McKinley,,,PR00050791,05/01/2025,Job Complete,,,5318 N Port Washington Road,,Glendale,WI,53217,TRUE,mike@legacyinvestmentgroup.com,CHECK,,FALSE,4123 26th St NW,,Rochester,MN,55901,Megan Block
AR002182,,,Invoice,,05/07/2025,Closed,NET30,06/06/2025,"3,000.00",0.00,0.00,0.00,0.00,06/05/2025,11100,"Milwaukee, WI",BA005075,162065 Johns Manville Roofing Systems,Khary Penebaker,,,X,,,,,"3138 County Highway H Sturtevant, WI 53177",,Sturtevant,WI,53177,FALSE,,CHECK,,FALSE,,,Milwaukee,WI,,Khary Penebaker
AR002181,,,Invoice,,05/07/2025,Open,NET60,07/06/2025,497.53,0.00,497.53,0.00,0.00,,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,,,X,,,,,"5282 S 13th Milwaukee, WI 53221",,Milwaukee,WI,53221,FALSE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Khary Penebaker
AR002170,,,Invoice,,04/01/2025,Closed,RECEIPT,04/01/2025,0.00,0.00,0.00,0.00,0.00,04/01/2025,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,,,X,,,,,"201 West Air Cargo Way Milwaukee, WI 53207",,Milwaukee,WI,53207,FALSE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Megan Block
AR002167,,,Invoice,,04/01/2025,Closed,NET30,05/01/2025,"5,374.00",0.00,0.00,0.00,0.00,06/16/2025,11100,"Milwaukee, WI",BA021656,1612232 UNASSIGNED KHARY,Khary Penebaker,,,X,,,,,"18000 W. BLUEMOUND RD. SUITE A  BROOKFIELD, WI. 53",,BROOKFIELD,WI,53045,FALSE,,CHECK,,FALSE,"7485 Weekend Way, Madison, WI 53719",,"Madison,",WI,53719,Megan Block
AR002166,,,Credit Memo,,04/01/2025,Closed,,,0.00,0.00,0.00,0.00,0.00,04/01/2025,11100,"Milwaukee, WI",BA021656,1612232 UNASSIGNED KHARY,Khary Penebaker,,,X,,,,,"7485 Weekend Way, Madison, WI 53719",,"Madison,",WI,53719,TRUE,,CHECK,,FALSE,"7485 Weekend Way, Madison, WI 53719",,"Madison,",WI,53719,Megan Block
AR002165,,,Invoice,,04/01/2025,Closed,NET30,05/01/2025,0.00,0.00,0.00,0.00,0.00,04/01/2025,11100,"Milwaukee, WI",BA021656,1612232 UNASSIGNED KHARY,Khary Penebaker,,,X,,,,,"18000 W. BLUEMOUND RD. SUITE A  BROOKFIELD, WI. 53",,BROOKFIELD,WI,53045,FALSE,,CHECK,,FALSE,"7485 Weekend Way, Madison, WI 53719",,"Madison,",WI,53719,Talisha Counce
AR002159,,,Invoice,,05/05/2025,Open,NET 5,05/10/2025,900.00,0.00,900.00,0.00,0.00,,11102,"Clifton, NJ",BA021519,Wybrook Construction,Christopher Shields,,,X,,,,,244 W Passaic St,,Rochelle Park,NJ,7662,FALSE,,CHECK,,FALSE,204 W Passaic St,,Rochelle Park,NJ,7662,Talisha Counce
AR002098,,,Invoice,,05/02/2025,Closed,NET 5,05/07/2025,0.00,0.00,0.00,0.00,0.00,05/02/2025,11100,"Milwaukee, WI",BA009350,Cactus Club,Floyd McKinley,,,X,,,,,2496 S Wentworth Ave,,Milwaukee,WI,53207,FALSE,,CHECK,,FALSE,2496 S Wentworth Ave,,Milwaukee,WI,53207,Megan Block
AR002087,,,Invoice,PF000567,05/01/2025,Closed,NET 5,05/01/2025,"16,041.67",0.00,0.00,0.00,0.00,05/05/2025,11102,"Clifton, NJ",BA022703,Willner Properties,Mike Walsh,,,PR00050739,04/25/2025,Job Complete,Paid in Full,,905 sproul rd,,Springfield,PA,19064,TRUE,Liz@willnerproperties.com,CHECK,,FALSE,150 Allendale Rd,,King of Prussia,PA,19406,Megan Block
AR002085,,,Invoice,PF000565,05/01/2025,Closed,NET 5,05/06/2025,"24,135.00",0.00,0.00,0.00,0.00,06/16/2025,11100,"Milwaukee, WI",BA021398,The Alexander Company,Adam Hickmann,,,PR00046132,03/28/2025,Complete/Job Ready to Cost,Paid in Full,05/03/2025,2450 Rimock Rd,,Madison,WI,53713,TRUE,bsterling@alexandercompany.com,CHECK,,FALSE,2450 Rimock Rd,,Madison,WI,53713,Megan Block
AR002084,,,Invoice,PF000564,05/01/2025,Closed,NET 5,05/06/2025,"52,900.00",0.00,0.00,0.00,0.00,05/09/2025,11100,"Milwaukee, WI",BA020039,Federal Industries,,,,PR00050491,04/01/2025,Complete/Job Ready to Cost,Paid in Full,,215 Federal Ave.,,Belleville,WI,53508,TRUE,cgrimm@federalind.com,CHECK,,FALSE,215 Federal Ave.,,Belleville,WI,53508,Megan Block
AR002083,,,Invoice,PF000563,04/30/2025,Closed,NET 5,05/05/2025,"14,466.00",0.00,0.00,0.00,0.00,08/01/2025,11100,"Milwaukee, WI",BA022237,KSK Enterprises LLC,Paul Brissman,,,PR00050492,04/21/2025,Job Complete,Paid in Full,04/25/2025,8041 S. 13th Street,,Oak Creek,WI,53154,TRUE,jrkohls@yahoo.com,CHECK,,FALSE,8654 S Wildwood Dr,,Oak Creek,WI,53154,Megan Block
AR002082,,,Invoice,,04/30/2025,Closed,NET 5,05/05/2025,0.00,0.00,0.00,0.00,0.00,04/30/2025,11100,"Milwaukee, WI",BA002149,1667 Jonco 2800 W Custer,David Koehnlein,,,X,,,,,2800 W Custer Ave,,Milwaukee,WI,53209,FALSE,accounting@joncoind.com,CHECK,,FALSE,2800 W Custer Ave,,Milwaukee,WI,53209,Megan Block
AR002080,,,Invoice,,04/30/2025,Closed,NET 5,05/05/2025,900.00,0.00,0.00,0.00,0.00,08/18/2025,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,401-441 Valley Brook Ave,,Lyndhurst,NJ,7071,FALSE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Megan Block
